record.id,word.id,morpheme.id,speaker,translation,word,gloss,ps,lg,morpheme.type
31,257,281,A,"he (J) says ""no, it is the Boer's fat you have drunk""","""nǃoʼe,",no,interj,N,stem
31,258,282,A,"he (J) says ""no, it is the Boer's fat you have drunk""",ǀʼhuun,white.person,n,N,stem
31,259,283,A,"he (J) says ""no, it is the Boer's fat you have drunk""",tcunn,fat,n,N,stem
31,260,284,A,"he (J) says ""no, it is the Boer's fat you have drunk""",ke,TF,part,N,stem
31,261,285,A,"he (J) says ""no, it is the Boer's fat you have drunk""",a,2SG,pro,N,stem
31,262,286,A,"he (J) says ""no, it is the Boer's fat you have drunk""",xa,PST,part,N,stem
31,263,287,A,"he (J) says ""no, it is the Boer's fat you have drunk""",kxʼain,drink,vtr,N,stem
32,264,288,A,"because this is you alone, you drink the Boer's cream""",want,because,conj,A,stem
32,265,289,A,"because this is you alone, you drink the Boer's cream""",e,?,part,N,stem
32,266,290,A,"because this is you alone, you drink the Boer's cream""",ǁʼoe,alone,quant,N,stem
32,267,291,A,"because this is you alone, you drink the Boer's cream""",a,2SG,pro,N,stem
32,268,292,A,"because this is you alone, you drink the Boer's cream""",kxʼain,drink,vtr,N,stem
32,269,293,A,"because this is you alone, you drink the Boer's cream""",ǀʼhuun,white.person,n,N,stem
32,270,294,A,"because this is you alone, you drink the Boer's cream""","ǃqxʼabesi""",cream,n,N,stem
32,270,295,A,"because this is you alone, you drink the Boer's cream""","ǃqxʼabesi""",SGLT,nsf,N,suffix
33,271,296,A,"hyena says ""I did not go to the cream"", he (J) says to the Boer, ""I will say to the Boer (that) you went to the cream""",gǁain,brown.hyena,n,N,stem
33,272,297,A,"hyena says ""I did not go to the cream"", he (J) says to the Boer, ""I will say to the Boer (that) you went to the cream""",ku,QUOT,vtr,N,stem
33,273,298,A,"hyena says ""I did not go to the cream"", he (J) says to the Boer, ""I will say to the Boer (that) you went to the cream""","""ng",1SG,pro,N,stem
33,274,299,A,"hyena says ""I did not go to the cream"", he (J) says to the Boer, ""I will say to the Boer (that) you went to the cream""",ǁu,NEG,part,N,stem
33,275,300,A,"hyena says ""I did not go to the cream"", he (J) says to the Boer, ""I will say to the Boer (that) you went to the cream""",xa,PST,part,N,stem
33,276,301,A,"hyena says ""I did not go to the cream"", he (J) says to the Boer, ""I will say to the Boer (that) you went to the cream""",ǁʼae,go.to,vatr,N,stem
33,277,302,A,"hyena says ""I did not go to the cream"", he (J) says to the Boer, ""I will say to the Boer (that) you went to the cream""","ǃqxʼabesi"",",cream,n,N,stem
33,277,303,A,"hyena says ""I did not go to the cream"", he (J) says to the Boer, ""I will say to the Boer (that) you went to the cream""","ǃqxʼabesi"",",SGLT,nsf,N,suffix
33,278,304,A,"hyena says ""I did not go to the cream"", he (J) says to the Boer, ""I will say to the Boer (that) you went to the cream""",ha,3H.SG,pro,N,stem
33,279,305,A,"hyena says ""I did not go to the cream"", he (J) says to the Boer, ""I will say to the Boer (that) you went to the cream""",ku,QUOT,vtr,N,stem
33,280,306,A,"hyena says ""I did not go to the cream"", he (J) says to the Boer, ""I will say to the Boer (that) you went to the cream""",ng,OBL,part,N,stem
33,281,307,A,"hyena says ""I did not go to the cream"", he (J) says to the Boer, ""I will say to the Boer (that) you went to the cream""","ǀʼhuunsi,",white.person,n,N,stem
33,281,308,A,"hyena says ""I did not go to the cream"", he (J) says to the Boer, ""I will say to the Boer (that) you went to the cream""","ǀʼhuunsi,",SGLT,nsf,N,suffix
33,282,309,A,"hyena says ""I did not go to the cream"", he (J) says to the Boer, ""I will say to the Boer (that) you went to the cream""","""ng",1SG,pro,N,stem
33,283,310,A,"hyena says ""I did not go to the cream"", he (J) says to the Boer, ""I will say to the Boer (that) you went to the cream""",si,IRR,part,N,stem
33,284,311,A,"hyena says ""I did not go to the cream"", he (J) says to the Boer, ""I will say to the Boer (that) you went to the cream""",ng,?,part,N,stem
33,285,312,A,"hyena says ""I did not go to the cream"", he (J) says to the Boer, ""I will say to the Boer (that) you went to the cream""",ku,QUOT,vtr,N,stem
33,286,313,A,"hyena says ""I did not go to the cream"", he (J) says to the Boer, ""I will say to the Boer (that) you went to the cream""",ng,OBL,part,N,stem
33,287,314,A,"hyena says ""I did not go to the cream"", he (J) says to the Boer, ""I will say to the Boer (that) you went to the cream""",ǀʼhuunsi,white.person,n,N,stem
33,287,315,A,"hyena says ""I did not go to the cream"", he (J) says to the Boer, ""I will say to the Boer (that) you went to the cream""",ǀʼhuunsi,SGLT,nsf,N,suffix
33,288,316,A,"hyena says ""I did not go to the cream"", he (J) says to the Boer, ""I will say to the Boer (that) you went to the cream""",a,2SG,pro,N,stem
33,289,317,A,"hyena says ""I did not go to the cream"", he (J) says to the Boer, ""I will say to the Boer (that) you went to the cream""",xa,PST,part,N,stem
33,290,318,A,"hyena says ""I did not go to the cream"", he (J) says to the Boer, ""I will say to the Boer (that) you went to the cream""",ǁʼae,go.to,vatr,N,stem
33,291,319,A,"hyena says ""I did not go to the cream"", he (J) says to the Boer, ""I will say to the Boer (that) you went to the cream""","ǃqxʼabesi""",cream,n,N,stem
33,291,320,A,"hyena says ""I did not go to the cream"", he (J) says to the Boer, ""I will say to the Boer (that) you went to the cream""","ǃqxʼabesi""",SGLT,nsf,N,suffix
34,292,321,A,then the Boer comes,a,CONN,part,N,stem
34,293,322,A,then the Boer comes,ǀʼhuunsi,white.person,n,N,stem
34,293,323,A,then the Boer comes,ǀʼhuunsi,SGLT,nsf,N,suffix
34,294,324,A,then the Boer comes,tsaa,come,vatr,N,stem
35,295,325,A,"the Boer comes and says ""hello, you""",ǀʼhuunsi,white.person,n,N,stem
35,295,326,A,"the Boer comes and says ""hello, you""",ǀʼhuunsi,SGLT,nsf,N,suffix
35,296,327,A,"the Boer comes and says ""hello, you""",see,come,vatr,N,stem
35,297,328,A,"the Boer comes and says ""hello, you""",ng,and,part,N,stem
35,298,329,A,"the Boer comes and says ""hello, you""",ku,QUOT,vtr,N,stem
35,299,330,A,"the Boer comes and says ""hello, you""","""ǃʼhoonguwe""",greet,vatr,N,stem
35,299,331,A,"the Boer comes and says ""hello, you""","""ǃʼhoonguwe""",IMP.PL,vsf,N,suffix
36,300,332,A,"he (J) says ""hello, baas""",ha,3H.SG,pro,N,stem
36,301,333,A,"he (J) says ""hello, baas""",ku,QUOT,vtr,N,stem
36,302,334,A,"he (J) says ""hello, baas""","""ǃʼhoonga",greet,vatr,N,stem
36,302,335,A,"he (J) says ""hello, baas""","""ǃʼhoonga",IMP.SG,vsf,N,suffix
36,303,336,A,"he (J) says ""hello, baas""",ǂxuu,boss,n,N,stem
37,304,337,A,"hyena comes from your cream, he went and drank (it) up",gǁain,brown.hyena,n,N,stem
37,305,338,A,"hyena comes from your cream, he went and drank (it) up",ke,TF,part,N,stem
37,306,339,A,"hyena comes from your cream, he went and drank (it) up",xa,PST,part,N,stem
37,307,340,A,"hyena comes from your cream, he went and drank (it) up",hooka,come.from,vitr,K,stem
37,307,341,A,"hyena comes from your cream, he went and drank (it) up",hooka,?,vsf,N,suffix
37,307,342,A,"hyena comes from your cream, he went and drank (it) up",hooka,?,vsf,N,suffix
37,308,343,A,"hyena comes from your cream, he went and drank (it) up",ng,OBL,part,N,stem
37,309,344,A,"hyena comes from your cream, he went and drank (it) up",gǀa,2SG.OBL,pro,N,stem
37,310,345,A,"hyena comes from your cream, he went and drank (it) up","ǃqxʼabesi,",cream,n,N,stem
37,310,346,A,"hyena comes from your cream, he went and drank (it) up","ǃqxʼabesi,",SGLT,nsf,N,suffix
37,311,347,A,"hyena comes from your cream, he went and drank (it) up",ha,3H.SG,pro,N,stem
37,312,348,A,"hyena comes from your cream, he went and drank (it) up",xa,PST,part,N,stem
37,313,349,A,"hyena comes from your cream, he went and drank (it) up",ǁʼae,go,vatr,N,stem
37,314,350,A,"hyena comes from your cream, he went and drank (it) up",kxʼaan,drink,vtr,N,stem
37,315,351,A,"hyena comes from your cream, he went and drank (it) up",ǁuni,disappear,vitr,N,stem
38,316,352,A,I come from my wife,ng,1SG,pro,N,stem
38,317,353,A,I come from my wife,hooke,come.from,vitr,K,stem
38,317,354,A,I come from my wife,hooke,?,vsf,N,suffix
38,318,355,A,I come from my wife,ng,OBL,part,N,stem
38,319,356,A,I come from my wife,nǀng,1SG.OBL,pro,N,stem
38,320,357,A,I come from my wife,ǀaeki,woman,n,N,stem
38,320,358,A,I come from my wife,ǀaeki,?,nsf,N,suffix
39,321,359,A,my wife has given birth,ng,1SG,pro,N,stem
39,322,360,A,my wife has given birth,ǀaeki,woman,n,N,stem
39,322,361,A,my wife has given birth,ǀaeki,?,nsf,N,suffix
39,323,362,A,my wife has given birth,xa,PST,part,N,stem
39,324,363,A,my wife has given birth,ǃaan,give.birth,vtr,N,stem
40,325,364,A,"she again has a child, she again has a little child",ha,3H.SG,pro,N,stem
40,326,365,A,"she again has a child, she again has a little child",gǀoe,again,adv,N,stem
40,327,366,A,"she again has a child, she again has a little child",ki,have,vtr,N,stem
40,328,367,A,"she again has a child, she again has a little child","ǀoba,",child,n,N,stem
40,329,368,A,"she again has a child, she again has a little child",ha,3H.SG,pro,N,stem
40,330,369,A,"she again has a child, she again has a little child",gǀoe,again,adv,N,stem
40,331,370,A,"she again has a child, she again has a little child",ki,have,vtr,N,stem
40,332,371,A,"she again has a child, she again has a little child",ǀoba,child,n,N,stem
40,333,372,A,"she again has a child, she again has a little child",ʘoa,DIM,n,N,stem
41,334,373,A,"the little child is the last hoop!!??""",ǀoba,child,n,N,stem
41,335,374,A,"the little child is the last hoop!!??""",ʘoa,DIM,n,N,stem
41,336,375,A,"the little child is the last hoop!!??""",ng,COP,part,N,stem
41,337,376,A,"the little child is the last hoop!!??""",tsipi,iron,n,T,stem
41,338,377,A,"the little child is the last hoop!!??""","ǁoqra""",***,***,***,stem
42,339,378,A,"hyena says ""no, I didn't go (I was not there where the cream is)"", he (J) says ""it is you, hyena",gǁain,brown.hyena,n,N,stem
42,340,379,A,"hyena says ""no, I didn't go (I was not there where the cream is)"", he (J) says ""it is you, hyena",ku,QUOT,vtr,N,stem
42,341,380,A,"hyena says ""no, I didn't go (I was not there where the cream is)"", he (J) says ""it is you, hyena","""nǃoʼe,",no,interj,N,stem
42,342,381,A,"hyena says ""no, I didn't go (I was not there where the cream is)"", he (J) says ""it is you, hyena",ng,1SG,pro,N,stem
42,343,382,A,"hyena says ""no, I didn't go (I was not there where the cream is)"", he (J) says ""it is you, hyena",ǁu,NEG,part,N,stem
42,344,383,A,"hyena says ""no, I didn't go (I was not there where the cream is)"", he (J) says ""it is you, hyena",xa,PST,part,N,stem
42,345,384,A,"hyena says ""no, I didn't go (I was not there where the cream is)"", he (J) says ""it is you, hyena","ǁʼae"",",go.away,vatr,N,stem
42,346,385,A,"hyena says ""no, I didn't go (I was not there where the cream is)"", he (J) says ""it is you, hyena",ha,3H.SG,pro,N,stem
42,347,386,A,"hyena says ""no, I didn't go (I was not there where the cream is)"", he (J) says ""it is you, hyena",ku,QUOT,vtr,N,stem
42,348,387,A,"hyena says ""no, I didn't go (I was not there where the cream is)"", he (J) says ""it is you, hyena","""a",2SG,pro,N,stem
42,349,388,A,"hyena says ""no, I didn't go (I was not there where the cream is)"", he (J) says ""it is you, hyena","ke,",ID,part,N,stem
42,350,389,A,"hyena says ""no, I didn't go (I was not there where the cream is)"", he (J) says ""it is you, hyena",gǁain,brown.hyena,n,N,stem
43,351,390,A,"look at your diarrhea, the cream??",nǀaaʼa,see,vatr,N,stem
43,351,391,A,"look at your diarrhea, the cream??",nǀaaʼa,IMP.SG,vsf,N,suffix
43,352,392,A,"look at your diarrhea, the cream??",ki,place,n,N,stem
43,353,393,A,"look at your diarrhea, the cream??",a,2SG,pro,N,stem
43,354,394,A,"look at your diarrhea, the cream??","ǃqhaike,",diarrhoea,n,N,stem
43,354,395,A,"look at your diarrhea, the cream??","ǃqhaike,",?,nsf,N,suffix
43,355,396,A,"look at your diarrhea, the cream??",a,2SG,pro,N,stem
43,356,397,A,"look at your diarrhea, the cream??",ǃqhaike,diarrhoea,n,N,stem
43,356,398,A,"look at your diarrhea, the cream??",ǃqhaike,?,nsf,N,suffix
43,357,399,A,"look at your diarrhea, the cream??",ǃqxʼabesi,cream,n,N,stem
43,357,400,A,"look at your diarrhea, the cream??",ǃqxʼabesi,SGLT,nsf,N,suffix
44,358,401,A,"look at your buttocks""",nǀaaa,see,vatr,N,stem
44,358,402,A,"look at your buttocks""",nǀaaa,IMP.SG,vsf,N,suffix
44,359,403,A,"look at your buttocks""",a,2SG,pro,N,stem
44,360,404,A,"look at your buttocks""","ǀuutyuu""",anus,n,N,stem
45,361,405,A,"hyena says ""but I did not go (there)"", he (J) says ""it is you""",gǁain,brown.hyena,n,N,stem
45,362,406,A,"hyena says ""but I did not go (there)"", he (J) says ""it is you""",ku,QUOT,vtr,N,stem
45,363,407,A,"hyena says ""but I did not go (there)"", he (J) says ""it is you""","""maar",but,part,A,stem
45,364,408,A,"hyena says ""but I did not go (there)"", he (J) says ""it is you""",ng,1SG,pro,N,stem
45,365,409,A,"hyena says ""but I did not go (there)"", he (J) says ""it is you""",ǁu,NEG,part,N,stem
45,366,410,A,"hyena says ""but I did not go (there)"", he (J) says ""it is you""",xa,PST,part,N,stem
45,367,411,A,"hyena says ""but I did not go (there)"", he (J) says ""it is you""","ǁʼae"",",go.away,vatr,N,stem
45,368,412,A,"hyena says ""but I did not go (there)"", he (J) says ""it is you""",ha,3H.SG,pro,N,stem
45,369,413,A,"hyena says ""but I did not go (there)"", he (J) says ""it is you""",ku,QUOT,vtr,N,stem
45,370,414,A,"hyena says ""but I did not go (there)"", he (J) says ""it is you""","""a",2SG,pro,N,stem
45,371,415,A,"hyena says ""but I did not go (there)"", he (J) says ""it is you""","ke""",ID,part,N,stem
46,372,416,A,"he (J) says to the Boer ""look, fetch the whip",ha,3H.SG,pro,N,stem
46,373,417,A,"he (J) says to the Boer ""look, fetch the whip",ku,QUOT,vtr,N,stem
46,374,418,A,"he (J) says to the Boer ""look, fetch the whip",ng,OBL,part,N,stem
46,375,419,A,"he (J) says to the Boer ""look, fetch the whip",ǀʼhuunsi,white.person,n,N,stem
46,375,420,A,"he (J) says to the Boer ""look, fetch the whip",ǀʼhuunsi,SGLT,nsf,N,suffix
46,376,421,A,"he (J) says to the Boer ""look, fetch the whip","""nǀaaʼa",see,vatr,N,stem
46,376,422,A,"he (J) says to the Boer ""look, fetch the whip","""nǀaaʼa",IMP.SG,vsf,N,suffix
46,377,423,A,"he (J) says to the Boer ""look, fetch the whip",ng,and,part,N,stem
46,378,424,A,"he (J) says to the Boer ""look, fetch the whip",ǀaia,take,vtr,N,stem
46,378,425,A,"he (J) says to the Boer ""look, fetch the whip",ǀaia,IMP.SG,vsf,N,suffix
46,379,426,A,"he (J) says to the Boer ""look, fetch the whip",ng,OBL,part,N,stem
46,380,427,A,"he (J) says to the Boer ""look, fetch the whip",nǃaresi,whip,n,N,stem
46,380,428,A,"he (J) says to the Boer ""look, fetch the whip",nǃaresi,SGLT,nsf,N,suffix
47,381,429,A,you (must) ?beat ...,a,2SG,pro,N,stem
47,382,430,A,you (must) ?beat ...,ǁoe,beat?,vtr,N,stem
48,383,431,A,"hyena""","gǁain""",brown.hyena,n,N,stem
49,384,432,A,"then he beats hyena, the Boer beats hyena",a,CONN,part,N,stem
49,385,433,A,"then he beats hyena, the Boer beats hyena",ha,3H.SG,pro,N,stem
49,386,434,A,"then he beats hyena, the Boer beats hyena",ǀkxʼaike,beat,vtr,N,stem
49,386,435,A,"then he beats hyena, the Boer beats hyena",ǀkxʼaike,?,vsf,N,suffix
49,387,436,A,"then he beats hyena, the Boer beats hyena","gǁain,",brown.hyena,n,N,stem
49,388,437,A,"then he beats hyena, the Boer beats hyena",ǀʼhuunsi,white.person,n,N,stem
49,388,438,A,"then he beats hyena, the Boer beats hyena",ǀʼhuunsi,SGLT,nsf,N,suffix
49,389,439,A,"then he beats hyena, the Boer beats hyena",ǀkxʼaike,beat,vtr,N,stem
49,389,440,A,"then he beats hyena, the Boer beats hyena",ǀkxʼaike,?,vsf,N,suffix
49,390,441,A,"then he beats hyena, the Boer beats hyena",gǁain,brown.hyena,n,N,stem
50,391,442,A,"hyena runs, hyena jumps around, hyena jumps around, hyena jumps around",gǁain,brown.hyena,n,N,stem
50,392,443,A,"hyena runs, hyena jumps around, hyena jumps around, hyena jumps around",ng,?,part,N,stem
50,393,444,A,"hyena runs, hyena jumps around, hyena jumps around, hyena jumps around","ǃae,",run,vitr,N,stem
50,394,445,A,"hyena runs, hyena jumps around, hyena jumps around, hyena jumps around",ng,and,part,N,stem
50,395,446,A,"hyena runs, hyena jumps around, hyena jumps around, hyena jumps around","kora,",jump.around,vitr,N,stem
50,396,447,A,"hyena runs, hyena jumps around, hyena jumps around, hyena jumps around",gǁainya,brown.hyena,n,N,stem
50,396,448,A,"hyena runs, hyena jumps around, hyena jumps around, hyena jumps around",gǁainya,?,nsf,N,suffix
50,397,449,A,"hyena runs, hyena jumps around, hyena jumps around, hyena jumps around","kora,",jump.around,vitr,N,stem
50,398,450,A,"hyena runs, hyena jumps around, hyena jumps around, hyena jumps around",gǁainya,brown.hyena,n,N,stem
50,398,451,A,"hyena runs, hyena jumps around, hyena jumps around, hyena jumps around",gǁainya,?,nsf,N,suffix
